10037	5.000000e-03	8.891000e-06	159996	7996895
10037	5.000000e-03	8.891000e-06	159996	7996893
10037	5.000000e-03	8.891000e-06	159987	7996409
10037	5.000000e-03	8.891000e-06	159980	7996069
10037	5.000000e-03	8.891000e-06	159980	7996043
10037	5.000000e-03	8.891000e-06	159978	7995943
10037	5.000000e-03	8.891000e-06	159978	7995937
10037	5.000000e-03	8.891000e-06	159978	7995931
10037	5.000000e-03	8.891000e-06	159976	7995868
10037	5.000000e-03	8.891000e-06	159976	7995850
10037	5.000000e-03	8.891000e-06	159972	7995625
10037	5.000000e-03	8.891000e-06	159971	7995607
10037	5.000000e-03	8.891000e-06	159971	7995573
10037	1.000000e-02	8.891000e-06	159966	7995327
10037	5.000000e-03	8.891000e-06	159963	7995198
10037	5.000000e-03	8.891000e-06	159962	7995177
10037	5.000000e-03	8.891000e-06	159961	7995138
10037	1.000000e-02	8.891000e-06	159960	7995067
10037	1.000000e-02	8.891000e-06	159959	7994984
10037	5.000000e-03	8.891000e-06	159957	7994887
10037	1.000000e-02	8.891000e-06	159956	7994846
10037	5.000000e-03	8.891000e-06	159953	7994685
10037	5.000000e-03	8.891000e-06	159949	7994471
10037	1.000000e-02	8.891000e-06	159948	7994432
10037	5.000000e-03	8.891000e-06	159946	7994365
10037	1.000000e-02	8.891000e-06	159945	7994302
10037	5.000000e-03	8.891000e-06	159943	7994179
10037	1.000000e-02	8.891000e-06	159941	7994089
10037	5.000000e-03	8.891000e-06	159940	7994029
10037	5.000000e-03	8.891000e-06	159939	7993972
10037	1.000000e-02	8.891000e-06	159938	7993925
10037	1.000000e-02	8.891000e-06	159936	7993828
10037	5.000000e-03	8.891000e-06	159930	7993562
10037	5.000000e-03	8.891000e-06	159929	7993519
10037	5.000000e-03	8.891000e-06	159927	7993425
10037	5.000000e-03	8.891000e-06	159924	7993245
10037	5.000000e-03	8.891000e-06	159922	7993158
10037	5.000000e-03	8.891000e-06	159922	7993150
10037	1.500000e-02	8.891000e-06	159916	7992817
10037	5.000000e-03	8.891000e-06	159914	7992713
10037	1.000000e-02	8.891000e-06	159912	7992631
10037	1.000000e-02	8.891000e-06	159910	7992540
10037	5.000000e-03	8.891000e-06	159909	7992488
10037	5.000000e-03	8.891000e-06	159908	7992433
10037	1.500000e-02	8.891000e-06	159908	7992431
10037	5.000000e-03	8.891000e-06	159902	7992132
10037	1.000000e-02	8.891000e-06	159902	7992112
10037	5.000000e-03	8.891000e-06	159899	7992003
10037	1.000000e-02	8.891000e-06	159893	7991688
10037	5.000000e-03	8.891000e-06	159891	7991596
10037	1.500000e-02	8.891000e-06	159889	7991487
10037	5.000000e-03	8.891000e-06	159888	7991449
10037	5.000000e-03	8.891000e-06	159887	7991387
10037	5.000000e-03	8.891000e-06	159882	7991189
10037	5.000000e-03	8.891000e-06	159865	7990317
10037	5.000000e-03	8.891000e-06	159863	7990239
10037	5.000000e-03	8.891000e-06	159855	7989851
10037	1.000000e-02	8.891000e-06	159835	7988852
10037	5.000000e-02	8.891000e-06	159833	7988751
10037	1.000000e-02	8.891000e-06	159820	7988118
10037	1.000000e-02	8.891000e-06	159815	7987858
10037	5.000000e-03	8.891000e-06	159811	7987650
10037	1.000000e-02	8.891000e-06	159809	7987546
10037	5.000000e-03	8.891000e-06	159807	7987424
10037	5.000000e-03	8.891000e-06	159806	7987379
10037	5.000000e-03	8.891000e-06	159803	7987257
10037	1.500000e-02	8.891000e-06	159802	7987153
10037	1.500000e-02	8.891000e-06	159796	7986884
10037	5.000000e-03	8.891000e-06	159794	7986764
10037	5.000000e-03	8.891000e-06	159788	7986465
10037	2.000000e-02	8.891000e-06	159783	7986210
10037	2.000000e-02	8.891000e-06	159782	7986127
10037	5.000000e-03	8.891000e-06	159782	7986126
10037	5.000000e-03	8.891000e-06	159779	7985974
10037	5.000000e-03	8.891000e-06	159778	7985934
10037	2.500000e-02	8.891000e-06	159775	7985751
10037	1.500000e-02	8.891000e-06	159760	7985003
10037	1.500000e-02	8.891000e-06	159755	7984738
10037	1.500000e-02	8.891000e-06	159743	7984167
10037	1.000000e-02	8.891000e-06	159734	7983727
10037	5.000000e-03	8.891000e-06	159730	7983531
10037	1.500000e-02	8.891000e-06	159727	7983408
10037	1.500000e-02	8.891000e-06	159727	7983376
10037	5.000000e-03	8.891000e-06	159723	7983212
10037	5.000000e-03	8.891000e-06	159720	7983055
10037	1.500000e-02	8.891000e-06	159716	7982861
10037	1.000000e-02	8.891000e-06	159709	7982512
10037	3.500000e-02	8.891000e-06	159705	7982321
10037	1.000000e-02	8.891000e-06	159698	7981908
10037	1.000000e-02	8.891000e-06	159683	7981187
10037	1.000000e-02	8.891000e-06	159673	7980701
10037	1.000000e-02	8.891000e-06	159664	7980237
10037	1.000000e-02	8.891000e-06	159661	7980090
10037	1.000000e-02	8.891000e-06	159641	7979070
10037	1.000000e-02	8.891000e-06	159638	7978917
10037	1.000000e-02	8.891000e-06	159631	7978539
10037	2.000000e-02	8.891000e-06	159626	7978252
10037	3.500000e-02	8.891000e-06	159621	7978041
10037	5.000000e-03	8.891000e-06	159601	7976988
10037	1.500000e-02	8.891000e-06	159587	7976308
10037	1.000000e-02	8.891000e-06	159585	7976180
10037	5.000000e-03	8.891000e-06	159578	7975855
10037	2.500000e-02	8.891000e-06	159575	7975685
10037	1.000000e-02	8.891000e-06	159573	7975565
10037	1.000000e-02	8.891000e-06	159571	7975430
10037	3.000000e-02	8.891000e-06	159566	7975192
10037	4.000000e-02	8.891000e-06	159556	7974712
10037	5.000000e-03	8.891000e-06	159551	7974431
10037	5.000000e-03	8.891000e-06	159545	7974099
10037	1.500000e-02	8.891000e-06	159534	7973568
10037	2.500000e-02	8.891000e-06	159534	7973566
10037	2.500000e-02	8.891000e-06	159527	7973234
10037	5.000000e-03	8.891000e-06	159522	7972954
10037	5.000000e-03	8.891000e-06	159503	7971996
10037	3.000000e-02	8.891000e-06	159497	7971693
10037	2.500000e-02	8.891000e-06	159486	7971122
10037	5.500000e-02	8.891000e-06	159481	7970870
10037	5.000000e-03	8.891000e-06	159480	7970834
10037	3.500000e-02	8.891000e-06	159474	7970549
10037	1.000000e-02	8.891000e-06	159464	7970056
10037	5.000000e-03	8.891000e-06	159463	7969998
10037	5.000000e-03	8.891000e-06	159459	7969820
10037	4.000000e-02	8.891000e-06	159451	7969446
10037	1.500000e-02	8.891000e-06	159433	7968541
10037	1.000000e-02	8.891000e-06	159431	7968433
10037	2.000000e-02	8.891000e-06	159422	7967975
10037	2.500000e-02	8.891000e-06	159408	7967272
10037	2.000000e-02	8.891000e-06	159405	7967147
10037	1.500000e-02	8.891000e-06	159401	7966949
10037	3.000000e-02	8.891000e-06	159395	7966664
10037	4.000000e-02	8.891000e-06	159386	7966223
10037	1.500000e-02	8.891000e-06	159385	7966182
10037	1.500000e-02	8.891000e-06	159345	7964298
10037	2.000000e-02	8.891000e-06	159340	7964048
10037	6.000000e-02	8.891000e-06	159333	7963729
10037	1.000000e-02	8.891000e-06	159331	7963648
10037	2.000000e-02	8.891000e-06	159321	7963156
10037	2.000000e-02	8.891000e-06	159313	7962791
10037	5.000000e-03	8.891000e-06	159311	7962724
10037	5.000000e-03	8.891000e-06	159310	7962651
10037	5.000000e-03	8.891000e-06	159308	7962571
10037	2.000000e-02	8.891000e-06	159288	7961643
10037	5.000000e-02	8.891000e-06	159263	7960426
10037	4.000000e-02	8.891000e-06	159260	7960296
10037	1.500000e-02	8.891000e-06	159255	7960018
10037	3.000000e-02	8.891000e-06	159250	7959778
10037	1.500000e-02	8.891000e-06	159210	7957746
10037	4.000000e-02	8.891000e-06	159174	7955968
10037	7.500000e-02	8.891000e-06	159167	7955593
10037	1.500000e-02	8.891000e-06	159165	7955497
10037	1.500000e-02	8.891000e-06	159134	7953947
10037	5.000000e-03	8.891000e-06	159129	7953705
10037	3.000000e-02	8.891000e-06	159120	7953233
10037	5.000000e-03	8.891000e-06	159118	7953119
10037	4.500000e-02	8.891000e-06	159107	7952564
10037	4.500000e-02	8.891000e-06	159105	7952476
10037	2.500000e-02	8.891000e-06	159100	7952235
10037	5.000000e-03	8.891000e-06	159081	7951313
10037	5.000000e-03	8.891000e-06	159069	7950707
10037	5.000000e-03	8.891000e-06	159065	7950474
10037	1.500000e-02	8.891000e-06	159060	7950277
10037	1.500000e-02	8.891000e-06	159053	7949892
10037	1.500000e-02	8.891000e-06	159047	7949612
10037	4.000000e-02	8.891000e-06	159040	7949253
10037	1.000000e-02	8.891000e-06	159035	7949005
10037	8.500000e-02	8.891000e-06	159035	7948999
10037	1.000000e-02	8.891000e-06	159031	7948834
10037	5.000000e-02	8.891000e-06	159030	7948827
10037	2.000000e-02	8.891000e-06	159030	7948813
10037	4.000000e-02	8.891000e-06	159019	7948281
10037	1.000000e-02	8.891000e-06	159017	7948200
10037	1.000000e-02	8.891000e-06	159015	7948065
10037	4.500000e-02	8.891000e-06	159010	7947828
10037	5.000000e-03	8.891000e-06	158998	7947268
10037	2.000000e-02	8.891000e-06	158995	7947094
10037	2.500000e-02	8.891000e-06	158994	7947022
10037	1.500000e-02	8.891000e-06	158988	7946729
10037	3.000000e-02	8.891000e-06	158985	7946636
10037	5.000000e-03	8.891000e-06	158978	7946274
10037	9.500000e-02	8.891000e-06	158975	7946162
10037	7.000000e-02	8.891000e-06	158969	7945839
10037	1.000000e-01	8.891000e-06	158957	7945222
10037	5.000000e-03	8.891000e-06	158948	7944784
10037	7.500000e-02	8.891000e-06	158934	7944021
10037	2.000000e-02	8.891000e-06	158927	7943727
10037	5.000000e-03	8.891000e-06	158926	7943654
10037	7.000000e-02	8.891000e-06	158910	7942848
10037	5.000000e-02	8.891000e-06	158883	7941523
10037	2.000000e-02	8.891000e-06	158873	7941050
10037	1.500000e-02	8.891000e-06	158862	7940501
10037	2.000000e-02	8.891000e-06	158861	7940460
10037	5.000000e-03	8.891000e-06	158856	7940177
