10035	5.000000e-03	8.891000e-06	159998	8000027
10035	5.000000e-03	8.891000e-06	159998	8000021
10035	5.000000e-03	8.891000e-06	159998	8000007
10035	5.000000e-03	8.891000e-06	159995	7999846
10035	5.000000e-03	8.891000e-06	159994	7999805
10035	5.000000e-03	8.891000e-06	159991	7999652
10035	5.000000e-03	8.891000e-06	159990	7999623
10035	5.000000e-03	8.891000e-06	159988	7999486
10035	5.000000e-03	8.891000e-06	159986	7999420
10035	5.000000e-03	8.891000e-06	159979	7999063
10035	5.000000e-03	8.891000e-06	159974	7998789
10035	1.000000e-02	8.891000e-06	159970	7998654
10035	5.000000e-03	8.891000e-06	159969	7998552
10035	5.000000e-03	8.891000e-06	159967	7998493
10035	5.000000e-03	8.891000e-06	159963	7998262
10035	5.000000e-03	8.891000e-06	159963	7998253
10035	1.500000e-02	8.891000e-06	159961	7998173
10035	5.000000e-03	8.891000e-06	159960	7998133
10035	5.000000e-03	8.891000e-06	159957	7997971
10035	5.000000e-03	8.891000e-06	159955	7997859
10035	5.000000e-03	8.891000e-06	159951	7997674
10035	5.000000e-03	8.891000e-06	159950	7997586
10035	5.000000e-03	8.891000e-06	159949	7997558
10035	5.000000e-03	8.891000e-06	159948	7997508
10035	5.000000e-03	8.891000e-06	159947	7997427
10035	1.500000e-02	8.891000e-06	159946	7997372
10035	5.000000e-03	8.891000e-06	159946	7997359
10035	5.000000e-03	8.891000e-06	159944	7997300
10035	5.000000e-03	8.891000e-06	159942	7997176
10035	5.000000e-03	8.891000e-06	159941	7997148
10035	5.000000e-03	8.891000e-06	159940	7997080
10035	5.000000e-03	8.891000e-06	159931	7996640
10035	5.000000e-03	8.891000e-06	159923	7996270
10035	1.000000e-02	8.891000e-06	159921	7996214
10035	1.000000e-02	8.891000e-06	159918	7996074
10035	5.000000e-03	8.891000e-06	159911	7995680
10035	5.000000e-03	8.891000e-06	159902	7995198
10035	5.000000e-03	8.891000e-06	159899	7995068
10035	5.000000e-03	8.891000e-06	159899	7995051
10035	5.000000e-03	8.891000e-06	159896	7994858
10035	5.000000e-03	8.891000e-06	159895	7994844
10035	1.000000e-02	8.891000e-06	159895	7994826
10035	1.000000e-02	8.891000e-06	159891	7994610
10035	5.000000e-03	8.891000e-06	159889	7994535
10035	5.000000e-03	8.891000e-06	159889	7994522
10035	1.000000e-02	8.891000e-06	159888	7994486
10035	5.000000e-03	8.891000e-06	159887	7994450
10035	5.000000e-03	8.891000e-06	159883	7994250
10035	1.000000e-02	8.891000e-06	159882	7994183
10035	5.000000e-03	8.891000e-06	159877	7993929
10035	5.000000e-03	8.891000e-06	159873	7993704
10035	5.000000e-03	8.891000e-06	159870	7993521
10035	5.000000e-03	8.891000e-06	159864	7993244
10035	5.000000e-03	8.891000e-06	159862	7993141
