10032	5.000000e-03	8.891000e-06	159999	7998201
10032	5.000000e-03	8.891000e-06	159996	7998088
10032	5.000000e-03	8.891000e-06	159992	7997868
10032	5.000000e-03	8.891000e-06	159992	7997862
10032	5.000000e-03	8.891000e-06	159990	7997781
10032	1.000000e-02	8.891000e-06	159983	7997436
10032	5.000000e-03	8.891000e-06	159983	7997435
10032	5.000000e-03	8.891000e-06	159982	7997400
10032	5.000000e-03	8.891000e-06	159981	7997349
10032	5.000000e-03	8.891000e-06	159979	7997263
10032	5.000000e-03	8.891000e-06	159978	7997219
10032	5.000000e-03	8.891000e-06	159976	7997109
10032	5.000000e-03	8.891000e-06	159975	7997086
10032	5.000000e-03	8.891000e-06	159973	7996971
10032	1.000000e-02	8.891000e-06	159971	7996893
10032	5.000000e-03	8.891000e-06	159970	7996844
10032	5.000000e-03	8.891000e-06	159970	7996838
10032	1.000000e-02	8.891000e-06	159963	7996490
10032	5.000000e-03	8.891000e-06	159962	7996441
10032	1.000000e-02	8.891000e-06	159962	7996427
10032	1.000000e-02	8.891000e-06	159962	7996426
10032	5.000000e-03	8.891000e-06	159955	7996105
10032	1.000000e-02	8.891000e-06	159954	7996065
10032	5.000000e-03	8.891000e-06	159953	7996036
10032	5.000000e-03	8.891000e-06	159951	7995935
10032	5.000000e-03	8.891000e-06	159950	7995882
10032	5.000000e-03	8.891000e-06	159941	7995464
10032	5.000000e-03	8.891000e-06	159940	7995402
10032	5.000000e-03	8.891000e-06	159939	7995369
10032	5.000000e-03	8.891000e-06	159939	7995334
10032	5.000000e-03	8.891000e-06	159939	7995329
10032	5.000000e-03	8.891000e-06	159937	7995280
10032	5.000000e-03	8.891000e-06	159937	7995273
10032	5.000000e-03	8.891000e-06	159936	7995196
10032	5.000000e-03	8.891000e-06	159933	7995090
10032	5.000000e-03	8.891000e-06	159932	7995009
10032	5.000000e-03	8.891000e-06	159928	7994840
10032	2.500000e-02	8.891000e-06	159925	7994675
10032	5.000000e-03	8.891000e-06	159925	7994672
10032	1.000000e-02	8.891000e-06	159922	7994510
10032	5.000000e-03	8.891000e-06	159921	7994502
10032	5.000000e-03	8.891000e-06	159920	7994425
10032	5.000000e-03	8.891000e-06	159908	7993822
10032	5.000000e-03	8.891000e-06	159908	7993812
10032	1.000000e-02	8.891000e-06	159906	7993726
10032	5.000000e-03	8.891000e-06	159900	7993441
